ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Alt_Transcription,Concept_ID,Form_ID
129-Prahins,Prahins,jə fjɛː ɔ̃n ɔːra̠͉,,,Il frappe une heure,,,,yė fyḕ ò̃n ṑra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Prahins-Gauchat-1925-480-348_ilfrappe-1 Prahins-Gauchat-1925-480-349_uneheure-1
129-Montpreveyres,Montpreveyres,jɛ̆ fjɛ̆ ʊ̃n ɑ̝ːɔ͉ra̠͉,,,Il frappe une heure,,,,yĕ̀ fyĕ̀ oͮ̃n aͦ̄ò̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Montpreveyres-Gauchat-1925-480-348_ilfrappe-1 Montpreveyres-Gauchat-1925-480-349_uneheure-1
129-Charnex,Charnex,ĭ fjɛ̆ ɔ̃n æ͜ˈora͉,,,Il frappe une heure,,,,ĭ fyĕ̀ ò̃n aͤ͜ó̩rà̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Charnex-Gauchat-1925-480-348_ilfrappe-1 Charnex-Gauchat-1925-480-349_uneheure-1
129-Roche,Roche,ĭ fjæːr ɔ̃n ɔ͉ˈøːra̠,,,Il frappe une heure,,,,ĭ fyaͤ̄r ò̃n ò̱œ̩̄ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Roche-Gauchat-1925-480-348_ilfrappe-1 Roche-Gauchat-1925-480-349_uneheure-1
129-OrmontDessus,OrmontDessus,jɛ̆ fiːrɛ͉ ɔ̃n a̠͜ˈora̠,,,Il frappe une heure,,,,yĕ̀ fīrè̱ ò̃n a͜ó̩ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,OrmontDessus-Gauchat-1925-480-348_ilfrappe-1 OrmontDessus-Gauchat-1925-480-349_uneheure-1
129-ChateaudOex,ChateaudOex,ĭ fiːr ŭn a̠͜o̞ra̠,,,Il frappe une heure,,,,ĭ fīr ʋ̆n a͜ora,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,ChateaudOex-Gauchat-1925-480-348_ilfrappe-1 ChateaudOex-Gauchat-1925-480-349_uneheure-1
129-StGingolph,StGingolph,ĕ̞i͉ bwəsə͉ n ɐu͉ra̠͉,,,Il frappe une heure,,,,ĕi̱ bwėsė̱ n ȧʋ̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,StGingolph-Gauchat-1925-480-348_ilfrappe-1 StGingolph-Gauchat-1925-480-349_uneheure-1
129-Collombey,Collombey,ĕ̞ sɔ̃nɛ͉ ɔ̃n ø̞y͉ra̠,,,Il frappe une heure,,,,ĕ sò̃nè̱ ò̃n œu̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Collombey-Gauchat-1925-480-348_ilfrappe-1 Collombey-Gauchat-1925-480-349_uneheure-1
129-Champery,Champery,ĕ̞ bă̠ w͉ʊ̈n œːy͉ra̠,,,Il frappe une heure,,,,ĕ bă w̱ʋ̇n œ̄̀u̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Champery-Gauchat-1925-480-348_ilfrappe-1 Champery-Gauchat-1925-480-349_uneheure-1
129-Vaugondry,Vaugondry,ɛ̆ fjø ɛ̆n øːra̠,,,Il frappe une heure,,,,ĕ̀ fyœ́ ĕ̀n œ̄́ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Vaugondry-Gauchat-1925-480-348_ilfrappe-1 Vaugondry-Gauchat-1925-480-349_uneheure-1
129-Martigny,Martigny,jə bw͉ʊs õn øːra̠,,,Il frappe une heure,,,,yė bw̱oͮs ó̃n œ̄́ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Martigny-Gauchat-1925-480-348_ilfrappe-1 Martigny-Gauchat-1925-480-349_uneheure-1
129-Orsieres,Orsieres,ĭ bɐ ɔ̃ ɞ̆ʉ͉ra̠͉,,,Il frappe une heure,,,,ĭ bȧ ò̃ œͦ̆ʋ̱ͧra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Orsieres-Gauchat-1925-480-348_ilfrappe-1 Orsieres-Gauchat-1925-480-349_uneheure-1
129-Lourtier,Lourtier,ə bæ̆ ɔ̃n ɞ̆y͉ra̠,,,Il frappe une heure,,,,ė baͤ̆ ò̃n œͦ̆u̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Lourtier-Gauchat-1925-480-348_ilfrappe-1 Lourtier-Gauchat-1925-480-349_uneheure-1
129-Fully,Fully,ĭ bă̠ ɔ̃n œʉ͉ra̠͉,,,Il frappe une heure,,,,ĭ bă ò̃n œ̀ʋ̱ͧra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Fully-Gauchat-1925-480-348_ilfrappe-1 Fully-Gauchat-1925-480-349_uneheure-1
129-Conthey,Conthey,e̝ tă̠pɛ͉ ɔ̃n ø̞y͉ra̠,,,Il frappe une heure,,,,eͥ tăpè̱ ò̃n œu̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Conthey-Gauchat-1925-480-348_ilfrappe-1 Conthey-Gauchat-1925-480-349_uneheure-1
129-Nendaz,Nendaz,ĭ bă̠ ŭn ɞ̆u͉ra̠,,,Il frappe une heure,,,,ĭ bă ʋ̆n œͦ̆ʋ̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Nendaz-Gauchat-1925-480-348_ilfrappe-1 Nendaz-Gauchat-1925-480-349_uneheure-1
129-Saviese,Saviese,ʃɔ̃n ŭn uːra̠,,,Il frappe une heure,,,,c̵ò̃n ʋ̆n ʋ̄ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Saviese-Gauchat-1925-480-348_ilfrappe-1 Saviese-Gauchat-1925-480-349_uneheure-1
129-Ayent,Ayent,bă̠ ʊn ø̞yɾa̠,,,Il frappe une heure,,,,bă oͮn œuṛa,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Ayent-Gauchat-1925-480-348_ilfrappe-1 Ayent-Gauchat-1925-480-349_uneheure-1
129-Miege,Miege,ɛ̆ bă̠t ŭn ŏu͉ra̠,,,Il frappe une heure,,,,ĕ̀ băt ʋ̆n ŏ́ʋ̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Miege-Gauchat-1925-480-348_ilfrappe-1 Miege-Gauchat-1925-480-349_uneheure-1
129-Grone,Grone,ĭ tă̠pɛ͉ ŭn ʊu͉ra̠,,,Il frappe une heure,,,,ĭ tăpè̱ ʋ̆n oͮʋ̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Grone-Gauchat-1925-480-348_ilfrappe-1 Grone-Gauchat-1925-480-349_uneheure-1
129-LAuberson,LAuberson,ĭ sɔ̃nɛ͉ n ø̞ːra̠,,,Il frappe une heure,,,,ĭ sò̃nè̱ n œ̄ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,LAuberson-Gauchat-1925-480-348_ilfrappe-1 LAuberson-Gauchat-1925-480-349_uneheure-1
129-Evolene,Evolene,e̝ bă̠t ŭn ŏura̠,,,Il frappe une heure,,,,eͥ băt ʋ̆n ŏ́ʋra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Evolene-Gauchat-1925-480-348_ilfrappe-1 Evolene-Gauchat-1925-480-349_uneheure-1
129-Grimentz,Grimentz,e̝ bă̠t ŭn oːu͉ra̠,,,Il frappe une heure,,,,eͥ băt ʋ̆n ṓʋ̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Grimentz-Gauchat-1925-480-348_ilfrappe-1 Grimentz-Gauchat-1925-480-349_uneheure-1
129-Collex,Collex,e ʃõnɛ͉ n øːra̠,,,Il frappe une heure,,,,é c̵ó̃nè̱ n œ̄́ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Collex-Gauchat-1925-480-348_ilfrappe-1 Collex-Gauchat-1925-480-349_uneheure-1
129-Vernier,Vernier,ĭ ʃənː n øːra̠,,,Il frappe une heure,,,,ĭ c̵ėn̄ n œ̄́ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Vernier-Gauchat-1925-480-348_ilfrappe-1 Vernier-Gauchat-1925-480-349_uneheure-1
129-Laconnex,Laconnex,i sɔ̃n ɔ̃n œːy͉rö͉,,,Il frappe une heure,,,,i sò̃n ò̃n œ̄̀u̱rȯ̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Laconnex-Gauchat-1925-480-348_ilfrappe-1 Laconnex-Gauchat-1925-480-349_uneheure-1
129-Veyrier,Veyrier,e tă̠p ɔ̃n øːra̠͉,,,Il frappe une heure,,,,é tăp ò̃n œ̄́ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Veyrier-Gauchat-1925-480-348_ilfrappe-1 Veyrier-Gauchat-1925-480-349_uneheure-1
129-Hermance,Hermance,ĕ tă̠p n ø̞y͉ra̠͉,,,Il frappe une heure,,,,ĕ́ tăp n œu̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Hermance-Gauchat-1925-480-348_ilfrappe-1 Hermance-Gauchat-1925-480-349_uneheure-1
129-Semsalves,Semsalves,i fje un a̠ːra̠,,,Il frappe une heure,,,,i fyé ʋn āra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Semsalves-Gauchat-1925-480-348_ilfrappe-1 Semsalves-Gauchat-1925-480-349_uneheure-1
129-Montbovon,Montbovon,i fjɛ un a̠ːra̠,,,Il frappe une heure,,,,i fyè ʋn āra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Montbovon-Gauchat-1925-480-348_ilfrappe-1 Montbovon-Gauchat-1925-480-349_uneheure-1
129-Arconciel,Arconciel,ĭ fjɛː ɔ̃n ˈa̠ːɔ͉ra̠,,,Il frappe une heure,,,,ĭ fyḕ ò̃n ā̩ò̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Arconciel-Gauchat-1925-480-348_ilfrappe-1 Arconciel-Gauchat-1925-480-349_uneheure-1
129-Vallorbe,Vallorbe,ĭ fjɛ̆ ɛ̆n øːra̠͉,,,Il frappe une heure,,,,ĭ fyĕ̀ ĕ̀n œ̄́ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Vallorbe-Gauchat-1925-480-348_ilfrappe-1 Vallorbe-Gauchat-1925-480-349_uneheure-1
129-AvrysurMatran,AvrysurMatran,fjɛ un a̠ɔ͉ra̠͉,,,Il frappe une heure,,,,fyè ʋn aò̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,AvrysurMatran-Gauchat-1925-480-348_ilfrappe-1 AvrysurMatran-Gauchat-1925-480-349_uneheure-1
129-Courtepin,Courtepin,jë fjɛ ɔ̃n aːo̞͉ra̠͉,,,Il frappe une heure,,,,yë fyè ò̃n ā̀o̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Courtepin-Gauchat-1925-480-348_ilfrappe-1 Courtepin-Gauchat-1925-480-349_uneheure-1
129-Dompierre,Dompierre,jə fjɛ ɔ̃n a̠ːɔ͉vra̠,,,Il frappe une heure,,,,yė fyè ò̃n āò̱vra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Dompierre-Gauchat-1925-480-348_ilfrappe-1 Dompierre-Gauchat-1925-480-349_uneheure-1
129-Murist,Murist,e fjeː ɔ̃n aːvra,,,Il frappe une heure,,,,é fyḗ ò̃n ā̀vrà,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Murist-Gauchat-1925-480-348_ilfrappe-1 Murist-Gauchat-1925-480-349_uneheure-1
129-Sugiez,Sugiez,jə fjɛːr ɔ̃n ɔːvra̠,,,Il frappe une heure,,,,yė fyḕr ò̃n ṑvra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Sugiez-Gauchat-1925-480-348_ilfrappe-1 Sugiez-Gauchat-1925-480-349_uneheure-1
129-Montalchez,Montalchez,ɛ̆ fjø ɛ̆n øːʁa̠,,,Il frappe une heure,,,,ĕ̀ fyœ́ ĕ̀n œ̄́ṙa,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Montalchez-Gauchat-1925-480-348_ilfrappe-1 Montalchez-Gauchat-1925-480-349_uneheure-1
129-Boudry,Boudry,ɛ̆ fiːr ɛ̆n ø̞ːra̠,,,Il frappe une heure,,,,ĕ̀ fīr ĕ̀n œ̄ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Boudry-Gauchat-1925-480-348_ilfrappe-1 Boudry-Gauchat-1925-480-349_uneheure-1
129-Corcelles,Corcelles,ɛ̆ fiːr ɛ̆n øːra̠,,,Il frappe une heure,,,,ĕ̀ fīr ĕ̀n œ̄́ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Corcelles-Gauchat-1925-480-348_ilfrappe-1 Corcelles-Gauchat-1925-480-349_uneheure-1
129-Landeron,Landeron,ɛ fiːə͉r ɛn eːr,,,Il frappe une heure,,,,è fīė̱r èn ḗr,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Landeron-Gauchat-1925-480-348_ilfrappe-1 Landeron-Gauchat-1925-480-349_uneheure-1
129-Savagnier,Savagnier,ɛ fiːɛ͉r ɛn ø̞ːr,,,Il frappe une heure,,,,è fīè̱r èn œ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Savagnier-Gauchat-1925-480-348_ilfrappe-1 Savagnier-Gauchat-1925-480-349_uneheure-1
129-LeSentier,LeSentier,sɔ̃nɛ͉ ŭn ˈa̠oːră̠,,,Il frappe une heure,,,,sò̃nè̱ ʋ̆n a̩ṓră,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,LeSentier-Gauchat-1925-480-348_ilfrappe-1 LeSentier-Gauchat-1925-480-349_uneheure-1
129-CoteauxFees,CoteauxFees,ĭl fjøː ɛ̆n ˈœ̆ră̠,,,Il frappe une heure,,,,ĭl fyœ̄́ ĕ̀n œ̩̆̀ră,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,CoteauxFees-Gauchat-1925-480-348_ilfrappe-1 CoteauxFees-Gauchat-1925-480-349_uneheure-1
129-Noiraigue,Noiraigue,ɛ̆ fiːr ɛ̆n ø̞ːra̠,,,Il frappe une heure,,,,ĕ̀ fīr ĕ̀n œ̄ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Noiraigue-Gauchat-1925-480-348_ilfrappe-1 Noiraigue-Gauchat-1925-480-349_uneheure-1
129-ChauxduMilieu,ChauxduMilieu,ĭl fçeː a̠n ˈy̆ʁa̠,,,Il frappe une heure,,,,ĭl fç̑ḗ an ŭ̩ṙa,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,ChauxduMilieu-Gauchat-1925-480-348_ilfrappe-1 ChauxduMilieu-Gauchat-1925-480-349_uneheure-1
129-CerneuxPequignot,CerneuxPequignot,i fiːɛ͉ ɛ̆n ˈy̆rɛ,,,Il frappe une heure,,,,i fīè̱ ĕ̀n ŭ̩rè,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,CerneuxPequignot-Gauchat-1925-480-348_ilfrappe-1 CerneuxPequignot-Gauchat-1925-480-349_uneheure-1
129-Lamboing,Lamboing,ɛ fiːr ɛn ʏːr,,,Il frappe une heure,,,,è fīr èn ū̀r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Lamboing-Gauchat-1925-480-348_ilfrappe-1 Lamboing-Gauchat-1925-480-349_uneheure-1
129-Orvin,Orvin,ɛ fiːr ɔn uːr,,,Il frappe une heure,,,,è fīr òn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Orvin-Gauchat-1925-480-348_ilfrappe-1 Orvin-Gauchat-1925-480-349_uneheure-1
129-Plagne,Plagne,a̠ fiːɛ͉ ɛn ur,,,Il frappe une heure,,,,a fīè̱ èn ʋr,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Plagne-Gauchat-1925-480-348_ilfrappe-1 Plagne-Gauchat-1925-480-349_uneheure-1
129-Sombeval,Sombeval,a̠ fiːə͉ ɛn uːr,,,Il frappe une heure,,,,a fīė̱ èn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Sombeval-Gauchat-1925-480-348_ilfrappe-1 Sombeval-Gauchat-1925-480-349_uneheure-1
129-Court,Court,a̠ fiː ɛn uːr,,,Il frappe une heure,,,,a fī èn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Court-Gauchat-1925-480-348_ilfrappe-1 Court-Gauchat-1925-480-349_uneheure-1
129-Vermes,Vermes,æ fiːɛ͉ ɛn uːr,,,Il frappe une heure,,,,aͤ fīè̱ èn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Vermes-Gauchat-1925-480-348_ilfrappe-1 Vermes-Gauchat-1925-480-349_uneheure-1
129-Longirod,Longirod,ei͉ ʃã̠ɔ̃nə͉ ɛ̆n ˈă̠o͉ra̠͉,,,Il frappe une heure,,,,éi̱ c̵ãò̃nė̱ ĕ̀n ă̩ó̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Longirod-Gauchat-1925-480-348_ilfrappe-1 Longirod-Gauchat-1925-480-349_uneheure-1
129-Develier,Develier,æ̆ fiːɛ͉ ɛn uːr,,,Il frappe une heure,,,,aͤ̆ fīè̱ èn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Develier-Gauchat-1925-480-348_ilfrappe-1 Develier-Gauchat-1925-480-349_uneheure-1
129-Cerlatez,Cerlatez,æ fiːə͉ ɛ̃n ŭr,,,Il frappe une heure,,,,aͤ fīė̱ è̃n ʋ̆r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Cerlatez-Gauchat-1925-480-348_ilfrappe-1 Cerlatez-Gauchat-1925-480-349_uneheure-1
129-Courtedoux,Courtedoux,æ fiːə͉ ɛn uːr,,,Il frappe une heure,,,,aͤ fīė̱ èn ʋ̄r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Courtedoux-Gauchat-1925-480-348_ilfrappe-1 Courtedoux-Gauchat-1925-480-349_uneheure-1
129-Commugny,Commugny,ɛ̆ ʃɔ̃nɛ duˈɛz œːr,,,Il frappe une heure,,,,ĕ̀ c̵ò̃nè dʋè̩z œ̄̀r,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Commugny-Gauchat-1925-480-348_ilfrappe-1 Commugny-Gauchat-1925-480-349_uneheure-1
129-Vullierens,Vullierens,jə fjɛ̆ ɔ̃n ɑːɔ͉ra̠͉,,,Il frappe une heure,,,,yė fyĕ̀ ò̃n ā́ò̱ra̱,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Vullierens-Gauchat-1925-480-348_ilfrappe-1 Vullierens-Gauchat-1925-480-349_uneheure-1
129-Arnex,Arnex,jɛ fjɛ̆ n a̠ɔ͉ra̠,,,Il frappe une heure,,,,yè fyĕ̀ n aò̱ra,Gauchat-1925-480-348_ilfrappe Gauchat-1925-480-349_uneheure,Arnex-Gauchat-1925-480-348_ilfrappe-1 Arnex-Gauchat-1925-480-349_uneheure-1
130-Chevroux,Chevroux,pɑ̝ dɛ̆ fŭmɑ̝ːr sɛ̃ĩ͉ ˈfy̆,,,Pas de fumée sans feu,,,,paͦ dĕ̀ fʋ̆maͦ̄r sè̃ĩ̱ fŭ̩,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Chevroux-Gauchat-1925-480-350_pasdefumee-1 Chevroux-Gauchat-1925-480-351_sansfeu-1
130-VillarsleTerroir,VillarsleTerroir,rɛ̆ dɛ̆ fŭmɑːɛ͉rə͉ sɛ̆ ˈfy̆,,,Pas de fumée sans feu,,,,rĕ̀ dĕ̀ fʋ̆mā́è̱rė̱ sĕ̀ fŭ̩,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,VillarsleTerroir-Gauchat-1925-480-350_pasdefumee-1 VillarsleTerroir-Gauchat-1925-480-351_sansfeu-1
130-Prahins,Prahins,pa̠ː dɛ̆ fŭmæːrə͉ sɛ̃ fʏː,,,Pas de fumée sans feu,,,,pā dĕ̀ fʋ̆maͤ̄rė̱ sè̃ fū̀,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Prahins-Gauchat-1925-480-350_pasdefumee-1 Prahins-Gauchat-1925-480-351_sansfeu-1
130-Montpreveyres,Montpreveyres,pa̠ː dɛ̆ fŭma̠ːɛ͉rə͉ sɛ̃ĩ͉ ˈfy̆,,,Pas de fumée sans feu,,,,pā dĕ̀ fʋ̆māè̱rė̱ sè̃ĩ̱ fŭ̩,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Montpreveyres-Gauchat-1925-480-350_pasdefumee-1 Montpreveyres-Gauchat-1925-480-351_sansfeu-1
130-Charnex,Charnex,pɔ dɛ̆ fəmɔ̆ĭrə͉ sœ̃ fwĕ̞,,,Pas de fumée sans feu,,,,pò dĕ̀ fėmŏ̀ĭrė̱ sœ̀̃ fwĕ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Charnex-Gauchat-1925-480-350_pasdefumee-1 Charnex-Gauchat-1925-480-351_sansfeu-1
130-Roche,Roche,pɑ̝ː də fəˈmɑːɛ͉rɛ͉ sɛ̃ fwă̠,,,Pas de fumée sans feu,,,,paͦ̄ dė fėmā̩́è̱rè̱ sè̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Roche-Gauchat-1925-480-350_pasdefumee-1 Roche-Gauchat-1925-480-351_sansfeu-1
130-OrmontDessus,OrmontDessus,pa̠ː də fəma̠͜ɛrə͉ sẽ̞ fwă̠,,,Pas de fumée sans feu,,,,pā dė fėma͜èrė̱ sẽ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,OrmontDessus-Gauchat-1925-480-350_pasdefumee-1 OrmontDessus-Gauchat-1925-480-351_sansfeu-1
130-ChateaudOex,ChateaudOex,pă̠ dɛ̆ fŭma̠͜ɛrə͉ ʃœ̃ fwĭ,,,Pas de fumée sans feu,,,,pă dĕ̀ fʋ̆ma͜èrė̱ c̵œ̀̃ fwĭ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,ChateaudOex-Gauchat-1925-480-350_pasdefumee-1 ChateaudOex-Gauchat-1925-480-351_sansfeu-1
130-StGingolph,StGingolph,rɛ̃ də fəmă̠irə͉ sɛ̃ fwă̠,,,Pas de fumée sans feu,,,,rè̃ dė fėmăirė̱ sè̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,StGingolph-Gauchat-1925-480-350_pasdefumee-1 StGingolph-Gauchat-1925-480-351_sansfeu-1
130-Collombey,Collombey,paː də fəmɑːrə͉ sɛ̃ ˈdy̆ fwɑ̆,,,Pas de fumée sans feu,,,,pā̀ dė fėmā́rė̱ sè̃ dŭ̩ fwắ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Collombey-Gauchat-1925-480-350_pasdefumee-1 Collombey-Gauchat-1925-480-351_sansfeu-1
130-Champery,Champery,paː də fəma̠ːɛ͉ɾə͉ sɛ̃ fwɑ̆,,,Pas de fumée sans feu,,,,pā̀ dė fėmāè̱ṛė̱ sè̃ fwắ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Champery-Gauchat-1925-480-350_pasdefumee-1 Champery-Gauchat-1925-480-351_sansfeu-1
130-Vaugondry,Vaugondry,pa̠ː dɛ fɛ̆mæːrɛ͉ sɛ̃ fyː,,,Pas de fumée sans feu,,,,pā dè fĕ̀maͤ̄rè̱ sè̃ fū,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Vaugondry-Gauchat-1925-480-350_pasdefumee-1 Vaugondry-Gauchat-1925-480-351_sansfeu-1
130-Martigny,Martigny,pa̠ː də fŭmeːrə͉ ʃ̟ɛ̃ dë fwă,,,Pas de fumée sans feu,,,,pā dė fʋ̆mḗrė̱ c̵̾è̃ dë fwằ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Martigny-Gauchat-1925-480-350_pasdefumee-1 Martigny-Gauchat-1925-480-351_sansfeu-1
130-Orsieres,Orsieres,pa̠ː dɛ fw͉ʊmæɪ͉rə͉ sɛ̃ fwɐ,,,Pas de fumée sans feu,,,,pā dè fw̱oͮmaͤì̱rė̱ sè̃ fwȧ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Orsieres-Gauchat-1925-480-350_pasdefumee-1 Orsieres-Gauchat-1925-480-351_sansfeu-1
130-Lourtier,Lourtier,pa̠ dë fuma̠irə͉ ʃ̟ɛ̃ fwă̠,,,Pas de fumée sans feu,,,,pa dë fʋmairė̱ c̵̾è̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Lourtier-Gauchat-1925-480-350_pasdefumee-1 Lourtier-Gauchat-1925-480-351_sansfeu-1
130-Fully,Fully,pa̠ː dë fŭmĩ sɛ̃ fwă̠,,,Pas de fumée sans feu,,,,pā dë fʋ̆mĩ sè̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Fully-Gauchat-1925-480-350_pasdefumee-1 Fully-Gauchat-1925-480-351_sansfeu-1
130-Conthey,Conthey,pa̠ː dë fŭmĭ sɛ̃ fwɑ̆,,,Pas de fumée sans feu,,,,pā dë fʋ̆mĭ sè̃ fwắ,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Conthey-Gauchat-1925-480-350_pasdefumee-1 Conthey-Gauchat-1925-480-351_sansfeu-1
130-Nendaz,Nendaz,pa̠ː də fŭmeːi͉ ʃɛ̃ də fwă̠,,,Pas de fumée sans feu,,,,pā dė fʋ̆mḗi̱ c̵è̃ dė fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Nendaz-Gauchat-1925-480-350_pasdefumee-1 Nendaz-Gauchat-1925-480-351_sansfeu-1
130-Saviese,Saviese,pa̠ː dë fʊme ʃə̃ fwă̠,,,Pas de fumée sans feu,,,,pā dë foͮmé c̵ė̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Saviese-Gauchat-1925-480-350_pasdefumee-1 Saviese-Gauchat-1925-480-351_sansfeu-1
130-Ayent,Ayent,pa̠ː dɛ fõ ʃɛ̃ fwă̠,,,Pas de fumée sans feu,,,,pā dè fó̃ c̵è̃ fwă,Gauchat-1925-480-350_pasdefumee Gauchat-1925-480-351_sansfeu,Ayent-Gauchat-1925-480-350_pasdefumee-1 Ayent-Gauchat-1925-480-351_sansfeu-1
